Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.381300293,4.85956841,4.719745349,4.737238602,4.57876628,4.402143727,4.358609865,4.042072815,..,..
Switzerland,CHE,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,71.6,..,..,..,..,..
Switzerland,CHE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7807.058815,7520.166025,..,..,..,..,..,..,..,..
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3304.115438,3059.936749,2960.073389,..,..,..,..,..,..,..
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,72.06821362,65.33727012,63.82895575,66.81772593,66.34849029,67.4781861,66.96539368,64.09555716,71.28755618,76.93561539
Switzerland,CHE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52,1.54,1.54,1.54,1.52,1.52,1.48,1.46,1.52,..
Switzerland,CHE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-24926465857,21003091522,1.18752E+11,1.66801E+11,1.43236E+11,-1.60388E+11,8774913614,-2.42168E+11,-1.34263E+11,27707325846
Switzerland,CHE,Forest area (sq. km),AG.LND.FRST.K2,12450.34,12484.72,12519.1,12553.5,12587.9,12622.3,12656.7,12691.1,12725.5,..
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,7.06235E+11,7.26538E+11,6.94118E+11,6.87895E+11,6.95201E+11,7.25569E+11,7.21369E+11,7.41999E+11,8.13409E+11,8.18427E+11
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.792144057,2.349881275,1.644627687,2.068689667,1.362799557,2.860445795,1.141982325,-2.141737207,5.391888041,2.568328178
Switzerland,CHE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,90590,88250,86810,83360,80770,82470,83160,81740,90810,95490
Switzerland,CHE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,62660,63350,65920,66960,67250,68130,70150,68590,75960,82940
Switzerland,CHE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,7.32809E+11,7.22614E+11,7.19021E+11,6.97965E+11,6.8267E+11,7.02168E+11,7.13128E+11,7.06059E+11,7.90418E+11,8.37997E+11
Switzerland,CHE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.06847E+11,5.18724E+11,5.46014E+11,5.60671E+11,5.68391E+11,5.80122E+11,6.01514E+11,5.92472E+11,6.61163E+11,7.27862E+11
Switzerland,CHE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.15493396,25.55319604,25.07486328,25.5619284,26.04431434,25.73445323,26.4377929,29.57874984,26.10462738,24.53737926
Switzerland,CHE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,26.74996128,26.65761456,27.05064976,27.33489695,14.02342933,13.31746718,12.90854409,12.84405443,14.23401951,28.84084108
Switzerland,CHE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,94,94,94,95,95,95,97,95,96
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.62549479,54.87615325,53.30952646,56.74819859,57.27331731,56.95031822,57.1622185,57.69042084,58.96860665,63.23393339
Switzerland,CHE,Income share held by lowest 20%,SI.DST.FRST.20,7.9,7.8,7.8,7.6,7.7,7.5,..,..,..,..
Switzerland,CHE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.70221273,24.32391507,24.20112582,24.08997921,24.21769432,24.42395718,24.72115913,24.82791568,25.57885649,24.87466743
Switzerland,CHE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.08684264,-0.653123804,-1.265056875,-0.583291592,-0.367869217,0.764289197,-0.103895158,-0.699187623,1.246191967,2.497159504
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.79756098,83.19756098,82.89756098,83.60243902,83.55121951,83.75365854,83.90487805,83,83.85121951,..
Switzerland,CHE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,96.19475957,80.78657343,78.19230365,83.30161087,81.90971197,81.35370032,82.0334541,82.38537593,86.58168083,92.64166709
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.712636242,0.634898338,0.651341083,0.664750475,0.665684557,0.65287657,0.696324325,0.863715344,0.776260426,0.764653392
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,136.5991059,136.1783661,135.7591625,134.2677888,131.1998185,126.7095617,126.9492891,127.4054064,123.4337574,119.5610489
Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.4,4.3,4.3,4.2,4.1,4.1,4,3.9,3.8,..
Switzerland,CHE,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Net migration,SM.POP.NETM,83892,77880,71488,70637,45208,40899,43546,53786,23872,..
Switzerland,CHE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2437063152,2406168041,2516975789,2524093963,2591809298,2550734395,2549309963,2824679134,2736683989,2620017551
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,204.7343366,207.2507514,209.6266208,211.9315721,213.9184801,215.5000945,217.0427817,218.6344696,220.314541,..
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.713313668,0.730676195,0.765501039,0.814795736
Switzerland,CHE,"Population, total",SP.POP.TOTL,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8775760
Switzerland,CHE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,..,..,..,..
Switzerland,CHE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.8,15.6,14.7,15.5,14.6,16,15.5,14.7,..,..
Switzerland,CHE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..
Switzerland,CHE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.05010986,96.4781189,96.63136292,94.90242767,95.35915375,94.42372131,93.59322357,94.27581787,95.4812088,..
Switzerland,CHE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.36534966,17.13224846,17.74615141,17.45013488,18.15463237,17.67546501,17.90641173,17.90261815,18.47765237,..
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.4377594,102.4708176,102.1559296,101.9025269,101.8333282,101.8372421,101.5930481,101.7317123,101.478241,..
Switzerland,CHE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.985319972,..,0.979340017,0.976130009,0.973230004,0.970459998,0.968580008,0.968540013,..,..
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.2213821,..,103.9133911,104.0951309,103.9000626,104.1880264,104.0711136,104.2116165,103.6051865,..
Switzerland,CHE,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Surface area (sq. km),AG.SRF.TOTL.K2,41290.7,41290.7,41290.7,41290.7,41290.7,41290.7,41290.7,41290.7,41290.7,..
Switzerland,CHE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.256214099,9.087339532,9.556179017,9.404603141,10.06163529,9.691023945,9.907169187,9.34487115,10.09367726,..
Switzerland,CHE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,9.650516379,9.665184261,9.665184261,9.993424422,11.95877019,12.13257649,12.1402103
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,18,10,10,10,10,10,10,..,..,..
Switzerland,CHE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,1.178392145,1.249960832,1.168186391,1.120513599,0.962986439,0.785417652,0.783765812,0.81999821,0.875030737,0.944444666
Turkiye,TUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.457,28.912,27.353,25.931,23.905,21.15,19.29,17.74,16.884,..
Turkiye,TUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.676108123,6.557235473,6.868375345,6.142292064,6.038629796,5.791620051,6.401760693,6.669941253,5.533753092,6.476925804
Turkiye,TUR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,22.57268722,22.89427313,23.66079295,26.25991189,25.89823128,26.91347137,27.10730396,27.10730396,..,..
Turkiye,TUR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.4,97.4,99,..,98,99.2,97,..,..,..
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.1903947,4.426835448,4.518290365,4.747839002,5.20587915,5.08691958,4.828961059,4.885863926,..,..
Turkiye,TUR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,73.5,73.5,..,..,..,69.8,..,..,..,..
Turkiye,TUR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,72.35556407,74.94036428,77.13677961,80.05075166,80.29210059,82.21362696,82.81537893,98.34446259,94.55733127,73.86908143
Turkiye,TUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2747.584087,2848.971658,..,..,..,..,..,..,..,..
Turkiye,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1535.667718,1574.735854,1657.925859,..,..,..,..,..,..,..
Turkiye,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.79300951,25.2055417,24.53127734,23.08350913,26.03942234,31.23269256,33.07421471,29.12078986,35.74369481,38.58420213
Turkiye,TUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4.02184E+11,4.13926E+11,3.9958E+11,3.99066E+11,4.46977E+11,4.25779E+11,4.14618E+11,4.29422E+11,4.37507E+11,4.58699E+11
Turkiye,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.165,2.2,2.194,2.177,2.14,2.054,1.967,1.917,1.889,..
Turkiye,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13563000000,13337000000,19263000000,13835000000,11190000000,12450000000,9549000000,7700000000,13325000000,13094000000
Turkiye,TUR,Forest area (sq. km),AG.LND.FRST.K2,214114.12,215208.56,216303,216303,217524.6,219083.6,220643.6,222203.6,223763.6,..
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,9.57799E+11,9.38935E+11,8.64314E+11,8.69683E+11,8.58988E+11,7.78972E+11,7.61006E+11,7.20338E+11,8.19865E+11,9.07118E+11
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,3.013179908,0.818525936,1.85983969,11.43938474,5.533469266
Turkiye,TUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12570,12630,12080,11340,11090,10650,9800,9160,10010,10640
Turkiye,TUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,22170,23890,25570,26410,27840,27900,27610,27640,30310,37090
Turkiye,TUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9.56939E+11,9.7516E+11,9.44501E+11,8.98805E+11,8.90533E+11,8.67127E+11,8.0941E+11,7.63858E+11,8.41962E+11,9.04191E+11
Turkiye,TUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.68834E+12,1.84421E+12,1.99974E+12,2.09406E+12,2.23599E+12,2.27102E+12,2.28035E+12,2.30502E+12,2.55055E+12,3.15201E+12
Turkiye,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.61946078,28.96746336,28.19920217,28.01960361,30.6942181,29.45823184,24.87807476,31.34060985,31.40447086,35.03993798
Turkiye,TUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,3.130232525,3.379640668,3.436024122,3.038095611,3.232695653,2.673518829,3.028137895,3.15272448,3.283558274,3.615469571
Turkiye,TUR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,94,97,98,96,96,97,95,96,95
Turkiye,TUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.73428929,28.56075947,26.55726626,25.2446771,29.72274641,31.38151861,30.11907561,32.22296523,35.33874657,42.58592745
Turkiye,TUR,Income share held by lowest 20%,SI.DST.FRST.20,5.8,5.8,5.6,5.7,5.8,5.8,5.4,..,..,..
Turkiye,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.67999218,28.11666119,27.83434929,28.08295977,29.13172126,29.43859406,27.33170171,28.02576622,31.1327996,31.29376741
Turkiye,TUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.280109697,7.389518638,7.84491693,8.130478078,10.98242167,16.51227946,13.86773525,14.78937574,28.97301641,96.03611496
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.297,76.565,76.646,76.66,77.141,77.563,77.832,75.85,76.032,..
Turkiye,TUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.09108248,44.48094637,42.18386836,40.40967201,46.9400933,52.41791686,51.40275206,54.02390695,60.57580777,68.11712512
Turkiye,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.923959333,1.871966551,1.812848293,2.050324605,2.050065818,2.523695409,2.69365024,2.431567913,1.898897041,1.233485548
Turkiye,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,90.96975758,92.0323995,92.45799717,92.64658163,94.77443648,96.74999684,96.77676962,97.61417509,101.785223,105.807654
Turkiye,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.7,13.8,13,12.2,11.4,10.7,10.1,9.5,9,..
Turkiye,TUR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,92.55002473,93.90873039,100,104.0498405,98.6076511,94.97214372,94.73351119,99.61283228,88.63603634,..
Turkiye,TUR,Net migration,SM.POP.NETM,393572,703144,341261,375842,-252010,-261813,-218341,-80952,-69729,..
Turkiye,TUR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2847840088,3446770020,2141260010,3609090088,3147209961,1189800049,696159973.1,538140014.6,1055560059,..
Turkiye,TUR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1901000000,1739000000,1385000000,1186000000,1048000000,1128000000,848000000,810000000,724000000,694000000
Turkiye,TUR,Population density (people per sq. km of land area),EN.POP.DNST,98.94056105,100.2844016,101.6312761,103.0078895,104.3523485,105.7744683,107.2975846,108.3438535,109.3347687,..
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,1.284414747,1.3490889,1.33411577,1.345425935,1.296755712,1.353602986,1.429696881,0.970386031,0.910444903,0.984586244
Turkiye,TUR,"Population, total",SP.POP.TOTL,76147624,77181884,78218479,79277962,80312698,81407204,82579440,83384680,84147318,84979913
Turkiye,TUR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.3,0.2,0.2,0.2,0.1,0,0.4,..,..,..
Turkiye,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15,14.7,14.3,13.5,13.9,14.4,15,14.4,..,..
Turkiye,TUR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.3,..,..,..,..,1.5,..,..,..,..
Turkiye,TUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.3432999,99.07910919,98.8300705,134.5456085,92.59565735,91.03608704,96.62599182,100.5773315,103.4356232,..
Turkiye,TUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,30.8343306,30.30974852,30.38437765,30.7908316,29.48088899,30.29247485,29.17285474,29.63526291,29.87247863,25.75864354
Turkiye,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.72435,111.9357224,107.2941818,105.283287,97.49189758,100.9312515,103.9629593,103.2964172,102.5963974,..
Turkiye,TUR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.976890028,0.980539978,0.980279982,0.981840014,0.964049995,0.979900002,0.970019996,0.977119982,..,..
Turkiye,TUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.2097015,105.975502,107.243187,108.5475616,112.9773331,112.1154099,111.9104004,112.5274582,114.1473312,..
Turkiye,TUR,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,85.55555556,84.44444444,82.22223333,77.7778,85.55556667,77.7778,81.11113333,81.11113333,..,..
Turkiye,TUR,Surface area (sq. km),AG.SRF.TOTL.K2,785350,785350,785350,785350,785350,785350,785350,785350,785350,..
Turkiye,TUR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.3638081,17.94581705,18.18078068,18.26558723,17.71815774,17.27007259,16.52438516,17.66372283,17.86363672,16.09207147
Turkiye,TUR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,0.190624823,0.190652367,0.190652367,0.190652374,0.190652374,5.672265725,5.672265725
Turkiye,TUR,Time required to start a business (days),IC.REG.DURS,10.5,11,11,10,10,7,7,..,..,..
Turkiye,TUR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,27.73060443,24.32671868,25.89240846,36.98316828,37.99277649,34.10586799,33.58739072,40.48049805,24.82171007,19.69165283
Turkiye,TUR,Urban population growth (annual %),SP.URB.GROW,2.055325341,2.099050847,2.062196295,2.053404144,1.982343734,2.019884901,2.075703123,1.596480824,1.518277513,1.574466768
United Kingdom,GBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.817,15.983,14.857,14.162,13.141,12.338,11.342,10.645,10.541,..
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.633392109,0.745014534,0.631166672,0.578918432,0.594050753,0.571108914,0.604721474,0.660080749,0.709563899,0.764233871
United Kingdom,GBR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,5.276551724,5.024137931,5.627586207,5.806206897,5.806206897,5.806206897,5.806206897,5.806206897,..,..
United Kingdom,GBR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.076100428,6.433347,6.159376361,5.824502691,5.553291497,5.425128404,5.175842473,4.601142251,..,..
United Kingdom,GBR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5409.626422,5130.390253,..,..,..,..,..,..,..,..
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2987.700589,2777.310987,2764.516671,..,..,..,..,..,..,..
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.28942477,28.57621473,27.84595067,28.90233952,30.89035103,31.58011136,31.63478028,29.69199083,29.59731253,33.2722042
United Kingdom,GBR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.83,1.81,1.8,1.79,1.74,1.68,1.63,1.56,1.56,..
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,54473175400,58890445253,45333483122,3.24813E+11,1.25359E+11,-25055440307,19790761929,1.32476E+11,5922252759,44126903482
United Kingdom,GBR,Forest area (sq. km),AG.LND.FRST.K2,31166,31358,31550,31590,31640,31730,31820,31900,31986.667,..
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2.78485E+12,3.06471E+12,2.92791E+12,2.68911E+12,2.68015E+12,2.87134E+12,2.85141E+12,2.69781E+12,3.14151E+12,3.08907E+12
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.792322216,3.195782466,2.220258322,1.921063414,2.655069668,1.403792086,1.641610996,-10.35990082,8.674904114,4.346561401
